,SITE_CODE,SITE_TITLE,SHORT_NAME,SITE_COMMO,SITE_TYPE_,SITE_SUB_T,SITE_STAGE,TARGET_COM,COMMODITY,PROJ_CODE,PROJ_TITLE,CONFIDENTI,POINT_CONF,LATITUDE,LONGITUDE,WEB_LINK,EXTRACT_DA,MIN_TYPE
968,S0232023,Nova-Bollinger Boxcut,Boxcut,"Ni, Cu, Co",Mine,Decline,Operating,NICKEL,STEEL ALLOY METAL,J04167,Nova-Bollinger,Public,Public,-31.812592,123.174503,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232023,2021-07-28,
969,S0232040,Murrin Murrin - M39/1093 North,MM - M39/1093 North,"Ni, Co",Mine,Openpit,Proposed,NICKEL,STEEL ALLOY METAL,J00480,Murrin Murrin / Minara,Public,Public,-28.813443,121.88037,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232040,2021-07-28,
970,S0232041,Murrin Murrin - M39/1093 South,Murrin Murrin - M39/1093 S,"Ni, Co",Mine,Openpit,Proposed,NICKEL,STEEL ALLOY METAL,J00480,Murrin Murrin / Minara,Public,Public,-28.824144,121.868033,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232041,2021-07-28,
971,S0232104,Nariz,Nariz,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J03161,Duketon Nickel / Duketon Mining,Public,Public,-27.628155,122.015316,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232104,2021-07-28,
972,S0232192,Mt Ridley Target 2,Target 2,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.335802,122.121992,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232192,2021-07-28,
973,S0232235,Lake Percy LPDD004,Lake Percy LPDD004,"Ni, Ag, Co, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.971264,120.426329,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232235,2021-07-28,
974,S0232237,Lake Percy LPDD003,Lake Percy LPDD003,"Co, Bi, Mo, Cu",Occurrence,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.905841,120.38026,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232237,2021-07-28,
975,S0232239,Cat Camp North,Cat Camp North,"Ni, Cr, Co",Occurrence,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04614,Mt Day - Cat Camp / Matsa,Public,Public,-31.85883,120.286265,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232239,2021-07-28,
976,S0232241,Cat Camp South 2,Cat Camp South 2,"Ni, Co, Cu, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04614,Mt Day - Cat Camp / Matsa,Public,Public,-31.871515,120.283991,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232241,2021-07-28,
977,S0232251,Lake Percy LJPC0075,Lake Percy LJPC0075,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.954353,120.391594,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232251,2021-07-28,
978,S0232252,Lake Percy LJPC0073,Lake Percy LJPC0073,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.959026,120.406158,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232252,2021-07-28,
979,S0232260,Cat Camp,Cat Camp,"Ni, Co, Cu, PGE",Deposit,Unspecified,Undeveloped,NICKEL,STEEL ALLOY METAL,J04614,Mt Day - Cat Camp / Matsa,Public,Public,-31.874101,120.288254,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232260,2021-07-28,
980,S0232262,Lake Percy LJPC0071,Lake Percy LJPC0071,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.979133,120.43881,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232262,2021-07-28,
981,S0232263,Lake Percy LJPA0739-0740,Lake Percy LJPA0739-0740,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-32.014118,120.48046,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232263,2021-07-28,
982,S0232264,Lake Percy FGR0117,Lake Percy FGR0117,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02350,Lake Percy / White Cliff,Public,Public,-31.968259,120.419168,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232264,2021-07-28,
983,S0232338,Mt Ridley Target 20,Target 20,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.255936,122.231306,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232338,2021-07-28,
984,S0232339,Mt Ridley Target 19,Target 19,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.233347,122.260525,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232339,2021-07-28,
985,S0232422,Delphi North,Delphi North,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02677,Sinclair,Public,Public,-28.406572,120.855663,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232422,2021-07-28,
986,S0232423,Delphi South,Delphi South,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02677,Sinclair,Public,Public,-28.431748,120.851177,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232423,2021-07-28,
987,S0232425,Eliza May,Eliza May,Ni,Occurrence,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J01666,Lake Johnston / Poseidon,Public,Public,-32.461639,120.986125,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232425,2021-07-28,
988,S0232426,Sabre,Sabre,"Ni, Cu, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04284,Mt Fisher East Nickel / Rox,Public,Public,-26.865401,121.585033,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232426,2021-07-28,
989,S0232440,Uraryie,Uraryie,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04508,Fraser Range North Nickel,Public,Public,-31.203986,123.410077,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232440,2021-07-28,
990,S0232512,Lake Harris Cu Anomaly (soil),Soil Cu,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04479,Lake Harris,Public,Public,-31.464309,123.386197,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232512,2021-07-28,
991,S0232546,Symons Hill SHG05,SHG05,"Ni, Cu, Co, Cr",Occurrence,Outcrop,Undeveloped,NICKEL,STEEL ALLOY METAL,J04294,Symons Hill / Matsa,Public,Public,-31.940429,123.200266,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232546,2021-07-28,
992,S0232590,Double Magic conductor A,DM Conductor A,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.934515,124.450057,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232590,2021-07-28,
993,S0232591,Double Magic conductor B,DM Conductor B,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.937583,124.456972,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232591,2021-07-28,
994,S0232592,Double Magic conductor C,DM Conductor C,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.937602,124.458192,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232592,2021-07-28,
995,S0232593,Double Magic conductor D,DM Conductor D,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.933038,124.459443,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232593,2021-07-28,
996,S0232597,Tomahawk / Rox,Tomahawk,"Ni, Cu, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04284,Mt Fisher East Nickel / Rox,Public,Public,-26.87473,121.591495,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232597,2021-07-28,
997,S0232711,Mt Ridley Target 21,Target 21,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.274852,122.235262,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232711,2021-07-28,
998,S0232712,Mt Ridley Target 17,Target 17,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.232004,122.214338,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232712,2021-07-28,
999,S0232713,Mt Ridley Target 14,Target 14,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04607,Mt Ridley,Public,Public,-33.151894,122.153205,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232713,2021-07-28,
1000,S0232963,Dreadnought / Sheffield,Dreadnought,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04714,Oak Dam / Sheffield,Public,Public,-31.097282,123.200649,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232963,2021-07-28,
1001,S0232964,Depth Charge,Depth Charge,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04714,Oak Dam / Sheffield,Public,Public,-31.324312,123.104285,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232964,2021-07-28,
1002,S0232965,Lifeboat / Sheffield,Lifeboat,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04714,Oak Dam / Sheffield,Public,Public,-31.285709,123.152878,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232965,2021-07-28,
1003,S0232966,Torpedo / Sheffield,Torpedo,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04714,Oak Dam / Sheffield,Public,Public,-31.244312,123.176651,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232966,2021-07-28,
1004,S0232967,Frigate / Sheffield,Frigate,Ni,Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J04714,Oak Dam / Sheffield,Public,Public,-31.122134,123.230112,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232967,2021-07-28,
1005,S0232973,Skidman / Pioneer,Skidman,"Ni, PGE, Au",Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J02439,Golden Ridge Nickel,Public,Public,-30.891086,121.679362,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232973,2021-07-28,
1006,S0232974,Anomaly 14 / Pioneer,Anomaly 14,"Ni, PGE, Au",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02439,Golden Ridge Nickel,Public,Public,-30.883456,121.727027,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232974,2021-07-28,
1007,S0232975,Fazer / Pioneer,Fazer,"Ni, PGE, Au",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02439,Golden Ridge Nickel,Public,Public,-30.910124,121.707448,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232975,2021-07-28,
1008,S0232979,The Matrix,Matrix,"Ni, Co",Occurrence,Other,Undeveloped,NICKEL,STEEL ALLOY METAL,J02513,Acra - Kurnalpi Nickel,Public,Public,-30.48103,121.978519,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0232979,2021-07-28,
1009,S0233113,Republican,Republican,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J03502,Bluebush Line - Republican Hill,Public,Public,-31.638345,121.853195,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233113,2021-07-28,
1010,S0233214,Mt Tate,Mt Tate,"Ni, Cu, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04284,Mt Fisher East Nickel / Rox,Public,Public,-26.871655,121.588375,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233214,2021-07-28,
1011,S0233215,Horatio / Rox,Horatio,"Ni, Cu, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04284,Mt Fisher East Nickel / Rox,Public,Public,-26.898308,121.605497,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233215,2021-07-28,
1012,S0233237,Double Magic conductor E,DM Conductor E,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.931548,124.460559,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233237,2021-07-28,
1013,S0233238,Double Magic conductor F,DM Conductor F,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.928292,124.455802,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233238,2021-07-28,
1014,S0233240,Double Magic conductor H,DM Conductor H,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.940746,124.46339,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233240,2021-07-28,
1015,S0233241,Double Magic conductor I,DM Conductor I,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02002,Merlin JV,Public,Public,-16.939609,124.459344,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233241,2021-07-28,
1016,S0233282,Lower Schmitz,Lower Schmitz,"Ni, Cu",Mine,Decline,Proposed,NICKEL,STEEL ALLOY METAL,J02900,Lanfranchi Tramways,Public,Public,-31.510964,121.854734,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233282,2021-07-28,
1017,S0233288,Uraryie South,Uraryie S,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04508,Fraser Range North Nickel,Public,Public,-31.282648,123.401708,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233288,2021-07-28,
1018,S0233289,Uraryie Southeast,Uraryie SE,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04508,Fraser Range North Nickel,Public,Public,-31.292658,123.42277,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233289,2021-07-28,
1019,S0233375,Nepean South / Alliance,Nepean South,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04789,Nepean South / Alliance,Public,Public,-31.308973,121.071564,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233375,2021-07-28,
1020,S0233391,Mawson - Rockford Area D,Mawson,"Ni, Cu, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04713,Rockford,Public,Public,-30.737455,124.446755,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233391,2021-07-28,
1021,S0233392,Yandal One / Oz,Yandal One,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04793,Yandal One / OZ Minerals,Public,Public,-27.289003,121.123049,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233392,2021-07-28,
1022,S0233823,Waroonga Well,Waroonga Well,"Ni, Cu, Zn, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J03801,Darlot / Enterprise Metals,Public,Public,-27.954282,121.079288,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233823,2021-07-28,
1023,S0234326,Coglia,Coglia,"Ni, Cu, Co, Pt, Pd",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J03047,Coglia,Public,Public,-29.01096,122.988448,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234326,2021-07-28,
1024,S0234392,Symons Hill C11,C11,"Ni, Cu, Co, Cr",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04294,Symons Hill / Matsa,Public,Public,-32.00435,123.144403,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234392,2021-07-28,
1025,S0234393,Symons Hill VA15a,VA15a,"Ni, Cu, Co, Cr",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04294,Symons Hill / Matsa,Public,Public,-31.955796,123.17857,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234393,2021-07-28,
1026,S0234438,Neptune - Cosmos,Neptune,"Ni, Cu, Co, Pt, Pd",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02247,Cosmos,Public,Public,-27.658971,120.57317,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234438,2021-07-28,
1027,S0234439,Abi Rose,Abi Rose,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J01666,Lake Johnston / Poseidon,Public,Public,-32.184527,120.479797,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234439,2021-07-28,
1028,S0234473,Investigators,Investigators,"Ni, Cu, PGE, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02996,Mt Alexander - Cathedrals Belt,Public,Public,-28.841837,120.248848,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234473,2021-07-28,
1029,S0234474,Stricklands,Stricklands,"Ni, Cu, PGE, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02996,Mt Alexander - Cathedrals Belt,Public,Public,-28.841056,120.258314,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234474,2021-07-28,
1030,S0234588,Hacks Bore,Hacks Bore,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J03161,Duketon Nickel / Duketon Mining,Public,Public,-27.84854,122.33561,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234588,2021-07-28,
1031,S0234758,Cobra / Salt Creek,Cobra,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04993,Salt Creek JV,Public,Public,-29.742715,124.534312,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234758,2021-07-28,
1032,S0234759,Rising Dragon / Salt Creek,Rising Dragon,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04993,Salt Creek JV,Public,Public,-30.005989,124.011671,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234759,2021-07-28,
1033,S0234840,Parnassus,Parnassus,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02677,Sinclair,Public,Public,-28.34794,120.86983,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0234840,2021-07-28,
1034,S0235662,Mt Thirsty North,Mt Thirsty North,"Co, Ni",Deposit,Unspecified,Undeveloped,NICKEL,STEEL ALLOY METAL,J03360,Mt Thirsty,Public,Public,-32.070946,121.648121,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0235662,2021-07-28,
1035,S0235782,Saints Group,Saints,Ni,Deposit,Unspecified,Undeveloped,NICKEL,STEEL ALLOY METAL,J00658,Scotia Nickel - Broad Arrow,Public,Public,-30.061211,121.235603,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0235782,2021-07-28,
1036,S0235897,Murrin Murrin Hepi Environmental Group,ENV,"Ni, Co",Mine,Openpit,Proposed,NICKEL,STEEL ALLOY METAL,J02232,NiWest / GME,Public,Public,-28.86331,121.792999,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0235897,2021-07-28,
1037,S0236227,Buningonia Pygmy,Buningonia Pygmy,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J05308,Buningonia Pygmy,Public,Public,-31.269339,123.613957,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236227,2021-07-28,
1038,S0236343,Quicksilver,Quicksilver,"Ni, Co, Sc",Deposit,Unspecified,Undeveloped,NICKEL,STEEL ALLOY METAL,J03108,Quicksilver,Public,Public,-32.785963,118.674386,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236343,2021-07-28,
1039,S0236344,Kurnalpi / Mithril,Kurnalpi,"Ni, Co",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J05340,Kurnalpi / Mithril,Public,Public,-30.510665,122.147738,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236344,2021-07-28,
1040,S0236351,Sir William Wallace,Sir William Wallace,Ni,Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J00477,Carr Boyd Nickel,Public,Public,-30.09687,121.615359,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236351,2021-07-28,
1041,S0236353,Pamela West - Goongarrie South,Pamela West,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02352,Kalgoorlie Nickel Project,Public,Public,-30.090485,121.15977,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236353,2021-07-28,
1042,S0236359,Elsie South - Goongarrie South,Elsie South,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02352,Kalgoorlie Nickel Project,Public,Public,-30.109339,121.166062,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236359,2021-07-28,
1043,S0236364,Parker Dome,Parker Dome,"Ni, Cu",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J00757,Forrestania Nickel / Western Areas,Public,Public,-31.873674,119.861521,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236364,2021-07-28,
1044,S0236366,Anomaly 13 / Golden Ridge,Anomaly 13,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02439,Golden Ridge Nickel,Public,Public,-30.89957,121.732495,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236366,2021-07-28,
1045,S0236382,Olympia North - Collurabbie,Olympia North,"Ni, Cu, Pt, Pd, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02762,Collurabbie Ni / Rox,Public,Public,-26.877444,122.216053,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236382,2021-07-28,
1046,S0236383,Ortus - Collurabbie,Ortus,"Ni, Cu, Pt, Pd, PGE",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02762,Collurabbie Ni / Rox,Public,Public,-26.889132,122.210596,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236383,2021-07-28,
1047,S0236388,Hanns Camp,Hanns Camp,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J05355,Hanns Camp Cobalt Nickel / CARE,Public,Public,-28.569599,122.506131,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236388,2021-07-28,
1048,S0236390,Estonia,Estonia,"Co, Ni, Sc",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02997,Youanmi Nickel / Venus,Public,Public,-28.794247,118.773544,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236390,2021-07-28,
1049,S0236391,Stone Tank Bore,Stone Tank Bore,"Co, Ni, Sc",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02997,Youanmi Nickel / Venus,Public,Public,-28.768078,118.781049,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236391,2021-07-28,
1050,S0236392,Estonia East,Estonia East,"Co, Ni, Sc",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02997,Youanmi Nickel / Venus,Public,Public,-28.790013,118.805689,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236392,2021-07-28,
1051,S0236395,Camelot South,Camelot South,Ni,Mine,Openpit,Care and Maintenance,NICKEL,STEEL ALLOY METAL,J00440,Leinster,Public,Public,-27.691179,120.650828,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236395,2021-07-28,
1052,S0236452,Scotia East / Estrella,Scotia East,"Co, Ni",Prospect,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J00477,Carr Boyd Nickel,Public,Public,-30.056555,121.630028,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236452,2021-07-28,
1053,S0236492,Cassini North,Cassini North,"Ni, Cu",Occurrence,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J02789,Widgiemooltha Nickel / Mincor,Public,Public,-31.695674,121.621559,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0236492,2021-07-28,
